job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,salary_tier
AIJOB1868,Machine Learning Engineer,Machine Learning,Mid-Level,2.9,Bachelor's,46800,40000,52300,Hanoi,Vietnam,Hybrid,Enterprise (501-5000),Healthcare,AWS|Azure|CUDA|GCP|GPT-4|PyTorch|RAG|REST APIs|Scikit-Learn,18.7,90.2,15.3,6.8,2026,6,0,1,0,Tier 1 (<80k)
AIJOB1869,Computer Vision Engineer,Computer Vision,Entry-Level,1.4,Bachelor's,84600,75200,100700,Manchester,United Kingdom,Hybrid,Enterprise (501-5000),Education,BERT|GPT-4|Llama|RAG|Vector Databases,26.7,99,40.1,8.6,2026,1,0,1,1,Tier 2 (80k-140k)
AIJOB1870,Computer Vision Engineer,Computer Vision,Mid-Level,4.8,Bachelor's,111500,101100,119700,Singapore,Singapore,On-site,Startup (1-50),Healthcare,Azure|BERT|Kubernetes|TensorFlow|Vector Databases,29.7,84.1,44.8,5.7,2026,5,0,0,0,Tier 2 (80k-140k)
AIJOB1871,LLM Application Developer,AI Engineering,Mid-Level,3.9,Bachelor's,49000,43000,54100,Ho Chi Minh City,Vietnam,Fully Remote,Enterprise (501-5000),Telecommunications,AWS|CUDA|FastAPI|SQL|Vector Databases,17.8,79.2,31.1,7.6,2026,5,0,1,1,Tier 1 (<80k)
AIJOB1872,AI Solutions Architect,Architecture,Mid-Level,4.5,Bachelor's,143900,130500,158500,London,United Kingdom,Fully Remote,Big Tech (FAANG+),Healthcare,AWS|Airflow|BERT|Docker|LangChain|PyTorch|REST APIs,22.4,79.2,39.9,8,2026,8,0,1,1,Tier 3 (140k-200k)
AIJOB1873,AI Research Scientist,Research,Lead / Staff,9.1,Bachelor's,188900,161300,216100,Manchester,United Kingdom,Fully Remote,Startup (1-50),E-commerce,Airflow|Docker|FastAPI|GCP|Kubernetes|LangChain|PyTorch|TensorFlow,31.7,80.2,23.9,7.4,2026,4,1,1,1,Tier 3 (140k-200k)
AIJOB1874,AI Product Manager,Product,Senior,8.7,Associate's,147800,132600,167900,Manchester,United Kingdom,Hybrid,Big Tech (FAANG+),Manufacturing,CUDA|Docker|FastAPI|GPT-4|RAG|REST APIs|SQL,23.4,88,24.4,6.7,2025,7,1,1,1,Tier 3 (140k-200k)
AIJOB1875,AI Research Scientist,Research,Mid-Level,2.9,Bachelor's,156800,141800,172100,Singapore,Singapore,On-site,Mid-Market (51-500),Automotive,Azure|C++|GPT-4|Git|Kubernetes|LangChain|REST APIs|Scikit-Learn|TensorFlow|Vector Databases,33.8,74.1,20.4,8.4,2026,3,0,0,1,Tier 3 (140k-200k)
AIJOB1876,Autonomous Driving Engineer,Automotive AI,Mid-Level,5.1,Bachelor's,135700,121900,158400,Frankfurt,Germany,Hybrid,Enterprise (501-5000),Automotive,Airflow|Azure|CUDA|GPT-4|Git|Python|REST APIs|SQL|Spark,30.7,86.1,47.1,7.5,2026,8,0,1,0,Tier 2 (80k-140k)
AIJOB1877,AI Solutions Architect,Architecture,Mid-Level,5.1,Bachelor's,88900,77200,95400,Tokyo,Japan,Fully Remote,Enterprise (501-5000),Education,AWS|AutoGen|Azure|CUDA|GCP|Git|Python|Vector Databases,12.3,83.4,15.5,7.3,2026,3,0,1,1,Tier 2 (80k-140k)
AIJOB1878,LLM Application Developer,AI Engineering,Mid-Level,4.4,Master's,115800,99500,136100,London,United Kingdom,Fully Remote,Startup (1-50),Manufacturing,Airflow|CUDA|Docker|Git|Kubernetes|LangChain|PyTorch|REST APIs|SQL|Scikit-Learn,21.1,93.4,21.3,7.1,2026,1,0,1,1,Tier 2 (80k-140k)
AIJOB1879,AI Product Manager,Product,Mid-Level,4,Bachelor's,137000,127200,161600,Berlin,Germany,Fully Remote,Startup (1-50),Education,AutoGen|GCP|Kubernetes|Python|Scikit-Learn|Spark,28.2,81,41.6,7.2,2025,4,0,1,1,Tier 2 (80k-140k)
AIJOB1880,AI Agent Developer,AI Engineering,Senior,6.2,Master's,134900,119400,144800,Vancouver,Canada,Hybrid,Enterprise (501-5000),Telecommunications,AutoGen|Azure|BERT|CUDA|GPT-4|Kubernetes|REST APIs|Vector Databases,16.3,92.5,27.7,9.3,2025,1,1,1,1,Tier 2 (80k-140k)
AIJOB1881,NLP Engineer,Natural Language Processing,Mid-Level,3.3,Master's,71300,62100,85400,Shenzhen,China,Fully Remote,Startup (1-50),Technology & SaaS,BERT|CUDA|GCP|Kubernetes|LangChain|Python|REST APIs|Scikit-Learn|Spark,20.4,85.7,16.6,8,2026,3,0,1,1,Tier 1 (<80k)
AIJOB1882,AI Product Manager,Product,Lead / Staff,9.4,Bachelor's,136200,120900,146300,Toronto,Canada,Hybrid,Startup (1-50),Healthcare,AWS|Docker|GCP|Git|Python|Scikit-Learn,34.8,91.8,40.8,8.8,2026,2,1,1,1,Tier 2 (80k-140k)
AIJOB1883,Deep Learning Specialist,AI Engineering,Senior,7.6,Master's,229900,212800,260400,Boston,United States,Hybrid,Mid-Market (51-500),E-commerce,Azure|C++|FastAPI|GPT-4|Llama|REST APIs,17.5,90.5,43.1,9.2,2026,6,1,1,1,Tier 4 (>200k)
AIJOB1884,AI Product Manager,Product,Senior,8.1,Bachelor's,180100,156400,198400,Seattle,United States,Fully Remote,Startup (1-50),Healthcare,Docker|LangChain|REST APIs|SQL|TensorFlow,32.5,82.3,27.1,7,2025,4,1,1,1,Tier 3 (140k-200k)
AIJOB1885,MLOps Engineer,Machine Learning,Entry-Level,2.2,Master's,55600,50800,63400,Shenzhen,China,Fully Remote,Enterprise (501-5000),E-commerce,C++|Kubernetes|PyTorch|RAG|Vector Databases,26.1,73.1,40.1,7.3,2025,5,0,1,0,Tier 1 (<80k)
AIJOB1886,Generative AI Engineer,AI Engineering,Senior,6.5,Bachelor's,147500,126000,167300,Cambridge,United Kingdom,Fully Remote,Mid-Market (51-500),Manufacturing,Docker|GCP|Kubernetes|Python|TensorFlow,27,87.6,15.6,8.3,2026,2,1,1,1,Tier 3 (140k-200k)
AIJOB1887,AI Product Manager,Product,Mid-Level,2.9,Bachelor's,139300,118500,165800,Munich,Germany,Fully Remote,Big Tech (FAANG+),E-commerce,AWS|BERT|C++|GCP|LangChain|Spark|Vector Databases,21.2,74.6,36.3,8.5,2025,3,0,1,1,Tier 2 (80k-140k)
AIJOB1888,Data Scientist,Data Science,Mid-Level,4.3,PhD,99700,85800,112600,Osaka,Japan,Hybrid,Startup (1-50),E-commerce,AutoGen|C++|CUDA|Git|PyTorch|RAG|REST APIs|Scikit-Learn|Spark,20,66.2,47,10,2026,8,0,1,1,Tier 2 (80k-140k)
AIJOB1889,Generative AI Engineer,AI Engineering,Entry-Level,1.8,Bachelor's,78400,66900,92700,Manchester,United Kingdom,On-site,Mid-Market (51-500),Education,AWS|Azure|BERT|GCP|GPT-4|Git|Spark|TensorFlow,25.5,82.6,44,5.8,2026,5,0,0,1,Tier 1 (<80k)
AIJOB1890,LLM Application Developer,AI Engineering,Entry-Level,2.3,Master's,104400,89900,117000,Singapore,Singapore,Hybrid,Enterprise (501-5000),Healthcare,AutoGen|C++|GCP|GPT-4|Git|TensorFlow,14.5,93.9,42.7,8.4,2026,9,0,1,1,Tier 2 (80k-140k)
AIJOB1891,Autonomous Driving Engineer,Automotive AI,Mid-Level,4.2,Bachelor's,40400,37500,43800,Bengaluru,India,Fully Remote,Startup (1-50),Technology & SaaS,BERT|CUDA|LangChain|Llama|SQL,28.6,89,35.6,8.1,2025,6,0,1,0,Tier 1 (<80k)
AIJOB1892,NLP Engineer,Natural Language Processing,Senior,5.9,PhD,196400,173400,220400,New York,United States,Hybrid,Mid-Market (51-500),Telecommunications,Airflow|C++|GCP|PyTorch|SQL|Vector Databases,17.8,60.3,13.9,8.2,2025,11,1,1,1,Tier 3 (140k-200k)
AIJOB1893,AI Solutions Architect,Architecture,Lead / Staff,11.1,Master's,155000,135800,176300,Shenzhen,China,On-site,Big Tech (FAANG+),Healthcare,AWS|C++|GPT-4|Kubernetes|RAG|Scikit-Learn,30.3,82.3,12.3,5.7,2026,9,1,0,1,Tier 3 (140k-200k)
AIJOB1894,Computer Vision Engineer,Computer Vision,Entry-Level,2.3,Master's,98600,90100,110600,Cambridge,United Kingdom,Fully Remote,Startup (1-50),Education,BERT|Git|Llama|PyTorch|REST APIs|Scikit-Learn|Spark|TensorFlow,26.6,90.6,15.8,6.2,2025,2,0,1,0,Tier 2 (80k-140k)
AIJOB1895,Prompt Engineer,AI Engineering,Entry-Level,2.3,Master's,30000,25600,34100,Bengaluru,India,On-site,Enterprise (501-5000),Education,Airflow|Git|PyTorch|SQL|Vector Databases,19.4,69.7,23.5,6.9,2026,5,0,0,1,Tier 1 (<80k)
AIJOB1896,Data Scientist,Data Science,Mid-Level,2.6,Master's,106000,92500,118700,Vancouver,Canada,Hybrid,Big Tech (FAANG+),E-commerce,AutoGen|BERT|C++|CUDA|Docker|Git|REST APIs|TensorFlow|Vector Databases,28.2,84.2,47.5,8.6,2026,6,0,1,1,Tier 2 (80k-140k)
AIJOB1897,LLM Application Developer,AI Engineering,Senior,6.1,Master's,133100,117400,157100,Vancouver,Canada,Fully Remote,Big Tech (FAANG+),Manufacturing,BERT|C++|CUDA|Docker|GCP|Kubernetes|LangChain|PyTorch|Spark|Vector Databases,13.1,59.2,20.8,7.5,2025,8,1,1,1,Tier 2 (80k-140k)
AIJOB1898,Data Scientist,Data Science,Entry-Level,1.9,PhD,42000,36300,49700,Shanghai,China,Fully Remote,Mid-Market (51-500),Automotive,AWS|Airflow|AutoGen|Docker|FastAPI|Git|LangChain|SQL|Spark,23.4,79.1,28.9,9.5,2025,1,0,1,1,Tier 1 (<80k)
AIJOB1899,LLM Application Developer,AI Engineering,Senior,6.1,Master's,168200,145900,184600,London,United Kingdom,Fully Remote,Startup (1-50),Automotive,AWS|AutoGen|CUDA|FastAPI|GPT-4|Git|Python|RAG|SQL,26.2,99,37.1,5.9,2026,4,1,1,1,Tier 3 (140k-200k)
AIJOB1900,NLP Engineer,Natural Language Processing,Mid-Level,4.5,Master's,124700,109400,144900,Montreal,Canada,Hybrid,Startup (1-50),Technology & SaaS,AutoGen|BERT|C++|CUDA|Kubernetes|LangChain|PyTorch|Python|REST APIs,12.5,88,17.2,6.8,2026,1,0,1,1,Tier 2 (80k-140k)
AIJOB1901,Autonomous Driving Engineer,Automotive AI,Mid-Level,3.1,Bachelor's,118400,103800,141900,Berlin,Germany,On-site,Mid-Market (51-500),Technology & SaaS,Airflow|FastAPI|Kubernetes|LangChain|REST APIs|Scikit-Learn|Vector Databases,18.7,88.3,20.2,8.1,2026,2,0,0,0,Tier 2 (80k-140k)
AIJOB1902,AI Research Scientist,Research,Mid-Level,3.8,PhD,88400,76000,99000,Tokyo,Japan,Hybrid,Startup (1-50),Technology & SaaS,AWS|AutoGen|Azure|BERT|Docker|FastAPI|GCP|Python|REST APIs,20.6,52.7,41.3,6.2,2026,8,0,1,1,Tier 2 (80k-140k)
AIJOB1903,Generative AI Engineer,AI Engineering,Senior,6.4,Master's,160900,141300,177000,Berlin,Germany,Hybrid,Enterprise (501-5000),Healthcare,Azure|FastAPI|GPT-4|Llama|REST APIs|SQL|Vector Databases,28.5,84.6,25.2,6.7,2026,7,1,1,1,Tier 3 (140k-200k)
AIJOB1904,AI Research Scientist,Research,Mid-Level,4.7,Bachelor's,89300,76200,105300,Berlin,Germany,Fully Remote,Startup (1-50),Finance & Banking,C++|CUDA|GCP|GPT-4|Git|Kubernetes|LangChain|SQL|Spark|TensorFlow,23.5,86.7,25.1,8.6,2026,5,0,1,1,Tier 2 (80k-140k)
AIJOB1905,AI Product Manager,Product,Senior,6.5,Associate's,120000,110200,142400,Seattle,United States,Fully Remote,Mid-Market (51-500),Telecommunications,BERT|C++|Docker|Llama|PyTorch,21.9,91.1,28.8,5.5,2026,2,1,1,1,Tier 2 (80k-140k)
AIJOB1906,Machine Learning Engineer,Machine Learning,Mid-Level,4.6,Bachelor's,123700,109900,134700,San Francisco,United States,Hybrid,Startup (1-50),Finance & Banking,Airflow|AutoGen|BERT|C++|GPT-4|Kubernetes|REST APIs|SQL|TensorFlow,13.6,77,30.5,7,2025,6,0,1,0,Tier 2 (80k-140k)
AIJOB1907,AI Agent Developer,AI Engineering,Mid-Level,4.8,Master's,163400,151800,177600,New York,United States,Hybrid,Mid-Market (51-500),Healthcare,AWS|REST APIs|Scikit-Learn|TensorFlow|Vector Databases,19.9,69.5,22.6,8.1,2026,1,0,1,1,Tier 3 (140k-200k)
AIJOB1908,Generative AI Engineer,AI Engineering,Mid-Level,4.6,Bachelor's,47900,41600,57400,Hanoi,Vietnam,Fully Remote,Mid-Market (51-500),Automotive,BERT|C++|Docker|Llama|RAG|REST APIs,22.9,70.1,32.2,8.1,2026,8,0,1,1,Tier 1 (<80k)
AIJOB1909,AI Research Scientist,Research,Mid-Level,4.2,Master's,87000,76800,93100,Tokyo,Japan,Fully Remote,Mid-Market (51-500),E-commerce,AutoGen|Docker|GCP|GPT-4|Git|Kubernetes|LangChain|PyTorch|Spark|Vector Databases,33.5,99,22.2,5.6,2026,5,0,1,1,Tier 2 (80k-140k)
AIJOB1910,Computer Vision Engineer,Computer Vision,Mid-Level,2.5,Bachelor's,108000,94400,122100,Manchester,United Kingdom,Hybrid,Startup (1-50),E-commerce,Azure|Docker|PyTorch|REST APIs|SQL|Scikit-Learn|Vector Databases,30.1,75.7,44.1,9.7,2026,7,0,1,0,Tier 2 (80k-140k)
AIJOB1911,LLM Application Developer,AI Engineering,Mid-Level,4.3,PhD,48400,41500,53500,Hyderabad,India,Hybrid,Enterprise (501-5000),Automotive,Airflow|FastAPI|GCP|GPT-4|Git|LangChain|Python|Scikit-Learn|TensorFlow,17.4,79.1,31.8,8.6,2025,6,0,1,1,Tier 1 (<80k)
AIJOB1912,Deep Learning Specialist,AI Engineering,Mid-Level,2.8,Master's,125400,114400,146700,Montreal,Canada,Fully Remote,Mid-Market (51-500),Healthcare,AWS|BERT|Docker|FastAPI|LangChain|RAG|SQL|Scikit-Learn,24.3,76.6,17.1,9.2,2026,3,0,1,1,Tier 2 (80k-140k)
AIJOB1913,Autonomous Driving Engineer,Automotive AI,Mid-Level,4.3,Bachelor's,51000,44900,59300,Pune,India,Hybrid,Mid-Market (51-500),Education,Azure|BERT|Git|Python|RAG|REST APIs,32.8,74.3,33.3,9.6,2025,7,0,1,0,Tier 1 (<80k)
AIJOB1914,Generative AI Engineer,AI Engineering,Entry-Level,2.5,Bachelor's,78000,69000,88500,Frankfurt,Germany,On-site,Startup (1-50),Telecommunications,BERT|Git|Kubernetes|LangChain|Llama|TensorFlow|Vector Databases,13.9,59.1,19.1,5.2,2025,4,0,0,1,Tier 1 (<80k)
AIJOB1915,LLM Application Developer,AI Engineering,Entry-Level,1.8,Bachelor's,85800,77800,97200,Munich,Germany,On-site,Big Tech (FAANG+),Telecommunications,AWS|Azure|CUDA|GPT-4|PyTorch|Python|RAG|REST APIs,28.7,83.2,33.2,6.8,2026,2,0,0,1,Tier 2 (80k-140k)
AIJOB1916,NLP Engineer,Natural Language Processing,Mid-Level,2.7,Bachelor's,36300,33400,41800,Hanoi,Vietnam,Fully Remote,Mid-Market (51-500),E-commerce,AWS|C++|Docker|FastAPI|GCP|Kubernetes|RAG,23.4,85.6,42.5,7.6,2026,5,0,1,1,Tier 1 (<80k)
AIJOB1917,Prompt Engineer,AI Engineering,Lead / Staff,12.2,Master's,175400,162700,207900,Osaka,Japan,Hybrid,Startup (1-50),E-commerce,Airflow|AutoGen|C++|GPT-4|Llama|SQL|TensorFlow,14.1,67.2,36.8,6,2026,6,1,1,1,Tier 3 (140k-200k)
AIJOB1918,Deep Learning Specialist,AI Engineering,Entry-Level,1.9,Bachelor's,82300,75300,89300,San Francisco,United States,On-site,Enterprise (501-5000),Automotive,AWS|Airflow|Llama|PyTorch|REST APIs|TensorFlow|Vector Databases,11.9,65.5,20.2,8.8,2026,5,0,0,1,Tier 2 (80k-140k)
AIJOB1919,Computer Vision Engineer,Computer Vision,Mid-Level,3.2,Master's,130100,113200,143000,New York,United States,Fully Remote,Big Tech (FAANG+),Automotive,AutoGen|C++|Docker|GCP|Git|Kubernetes|PyTorch|Python|Spark|TensorFlow,25.1,83.5,14.5,8.8,2026,2,0,1,0,Tier 2 (80k-140k)
AIJOB1920,LLM Application Developer,AI Engineering,Entry-Level,0.6,Associate's,41500,38100,48500,Shenzhen,China,Fully Remote,Enterprise (501-5000),Healthcare,AutoGen|C++|Docker|Kubernetes|Python,11.2,80.1,18.1,7.3,2026,4,0,1,1,Tier 1 (<80k)
AIJOB1921,Generative AI Engineer,AI Engineering,Senior,9,Master's,133900,115300,159500,Tokyo,Japan,Fully Remote,Mid-Market (51-500),E-commerce,AWS|Airflow|GPT-4|Kubernetes|LangChain|PyTorch|SQL|Scikit-Learn|Spark|Vector Databases,11.6,82.8,30.7,7.8,2025,8,1,1,1,Tier 2 (80k-140k)
AIJOB1922,Machine Learning Engineer,Machine Learning,Mid-Level,3.5,Bachelor's,47800,44400,52900,Pune,India,Hybrid,Big Tech (FAANG+),Manufacturing,AutoGen|BERT|GPT-4|PyTorch|Spark|Vector Databases,30,77.7,47.8,5.7,2026,3,0,1,0,Tier 1 (<80k)
AIJOB1923,Machine Learning Engineer,Machine Learning,Senior,7.9,Bachelor's,120300,103200,135500,Hangzhou,China,On-site,Startup (1-50),Healthcare,Airflow|AutoGen|BERT|LangChain|RAG|REST APIs,32.4,81.4,47.7,7.9,2025,5,1,0,1,Tier 2 (80k-140k)
AIJOB1924,LLM Application Developer,AI Engineering,Mid-Level,5.4,PhD,82500,71100,95400,Tokyo,Japan,On-site,Startup (1-50),Manufacturing,CUDA|GPT-4|Git|Kubernetes|LangChain|Python|RAG|TensorFlow|Vector Databases,11,77.8,34.3,6.4,2025,9,0,0,1,Tier 2 (80k-140k)
AIJOB1925,AI Research Scientist,Research,Entry-Level,1.2,Master's,63300,57800,71400,Frankfurt,Germany,Fully Remote,Mid-Market (51-500),E-commerce,Airflow|C++|FastAPI|GCP|LangChain|Llama|SQL|Scikit-Learn,33.8,79.1,44.2,9.8,2026,7,0,1,1,Tier 1 (<80k)
AIJOB1926,AI Solutions Architect,Architecture,Lead / Staff,8.9,PhD,90400,81700,96800,Da Nang,Vietnam,Fully Remote,Enterprise (501-5000),Education,BERT|Kubernetes|Python|REST APIs|Spark,20.3,73.4,19.8,8.5,2026,2,1,1,1,Tier 2 (80k-140k)
AIJOB1927,AI Research Scientist,Research,Senior,7.4,Master's,87000,74100,100200,Hanoi,Vietnam,Fully Remote,Mid-Market (51-500),Manufacturing,AWS|Airflow|Azure|C++|TensorFlow,14.3,85,36.4,4.4,2025,7,1,1,1,Tier 2 (80k-140k)
AIJOB1928,Deep Learning Specialist,AI Engineering,Senior,7.4,Master's,194600,165900,222500,Singapore,Singapore,Fully Remote,Big Tech (FAANG+),Technology & SaaS,Airflow|AutoGen|Azure|BERT|Llama|Python|REST APIs|Spark,23.1,72.6,18.7,7.6,2025,4,1,1,0,Tier 3 (140k-200k)
AIJOB1929,Data Scientist,Data Science,Senior,6.6,Master's,103200,92800,118400,Tokyo,Japan,Hybrid,Mid-Market (51-500),Education,AWS|BERT|C++|Docker|FastAPI|GPT-4,31,98.9,37.5,5.9,2026,4,1,1,0,Tier 2 (80k-140k)
AIJOB1930,MLOps Engineer,Machine Learning,Entry-Level,1.5,Master's,67000,60200,72700,Frankfurt,Germany,On-site,Enterprise (501-5000),Technology & SaaS,Airflow|Git|LangChain|RAG|REST APIs,16.8,57.4,33.8,8.4,2026,3,0,0,1,Tier 1 (<80k)
AIJOB1931,NLP Engineer,Natural Language Processing,Mid-Level,3.8,PhD,72100,65200,82100,Shenzhen,China,Hybrid,Big Tech (FAANG+),Telecommunications,BERT|Kubernetes|LangChain|Scikit-Learn|Vector Databases,15.7,71.4,33,9.8,2025,8,0,1,1,Tier 1 (<80k)
AIJOB1932,MLOps Engineer,Machine Learning,Entry-Level,0.8,Bachelor's,60100,55700,70700,Berlin,Germany,Hybrid,Enterprise (501-5000),Education,AutoGen|C++|FastAPI|Kubernetes|Llama|Scikit-Learn,13.5,72,18.2,5.1,2025,2,0,1,0,Tier 1 (<80k)
AIJOB1933,AI Research Scientist,Research,Senior,7.4,Bachelor's,119600,106800,128300,Osaka,Japan,Hybrid,Startup (1-50),Education,Airflow|Azure|BERT|Docker|GPT-4|LangChain|Llama|PyTorch|Scikit-Learn,12.1,81,37.8,8.2,2025,12,1,1,1,Tier 2 (80k-140k)
AIJOB1934,Machine Learning Engineer,Machine Learning,Lead / Staff,11.5,Bachelor's,188900,164900,215600,Vancouver,Canada,Hybrid,Mid-Market (51-500),Telecommunications,C++|Docker|LangChain|PyTorch|Spark,17.4,93.4,29.1,6.9,2026,1,1,1,0,Tier 3 (140k-200k)
AIJOB1935,LLM Application Developer,AI Engineering,Lead / Staff,10.5,Bachelor's,206800,184800,222600,Singapore,Singapore,Hybrid,Enterprise (501-5000),E-commerce,CUDA|GPT-4|Git|LangChain|PyTorch|Python|REST APIs|Vector Databases,12.7,99,17.4,7.8,2026,5,1,1,1,Tier 4 (>200k)
AIJOB1936,Computer Vision Engineer,Computer Vision,Mid-Level,3.9,Associate's,127100,118100,148700,Singapore,Singapore,Fully Remote,Mid-Market (51-500),Telecommunications,Airflow|C++|CUDA|Git|Python|REST APIs|SQL|TensorFlow|Vector Databases,13.6,83.5,23.2,8.5,2026,4,0,1,1,Tier 2 (80k-140k)
AIJOB1937,LLM Application Developer,AI Engineering,Senior,8.5,Bachelor's,103000,91100,114700,Tokyo,Japan,Fully Remote,Big Tech (FAANG+),Finance & Banking,Airflow|C++|FastAPI|GPT-4|Kubernetes|PyTorch|RAG|REST APIs|SQL,19.1,90.6,31.1,5.2,2026,6,1,1,1,Tier 2 (80k-140k)
AIJOB1938,MLOps Engineer,Machine Learning,Mid-Level,3.3,Bachelor's,119000,105400,141600,New York,United States,Fully Remote,Mid-Market (51-500),Automotive,AWS|Docker|GPT-4|RAG|SQL|Scikit-Learn|Spark,31.6,71.5,46.8,8.4,2026,4,0,1,0,Tier 2 (80k-140k)
AIJOB1939,Autonomous Driving Engineer,Automotive AI,Lead / Staff,10.1,Bachelor's,97900,90600,113900,Bengaluru,India,On-site,Mid-Market (51-500),Automotive,Airflow|AutoGen|Azure|BERT|GCP|GPT-4|LangChain|Python|RAG|Vector Databases,24.3,85.5,40.5,8.5,2026,4,1,0,0,Tier 2 (80k-140k)
AIJOB1940,Autonomous Driving Engineer,Automotive AI,Mid-Level,2.7,Master's,104400,92300,115600,Montreal,Canada,On-site,Mid-Market (51-500),Telecommunications,Airflow|BERT|C++|Git|LangChain|Llama|RAG|Vector Databases,31.1,90.3,23.1,9.2,2025,3,0,0,0,Tier 2 (80k-140k)
AIJOB1941,Data Scientist,Data Science,Lead / Staff,12.4,PhD,87900,76100,100500,Hanoi,Vietnam,Hybrid,Mid-Market (51-500),E-commerce,AWS|Airflow|BERT|CUDA|PyTorch|RAG|REST APIs|Vector Databases,30.4,83.7,18.5,7.2,2025,5,1,1,0,Tier 2 (80k-140k)
AIJOB1942,AI Solutions Architect,Architecture,Senior,8.3,Associate's,98700,84000,118000,Manchester,United Kingdom,On-site,Enterprise (501-5000),Automotive,Airflow|BERT|GCP|GPT-4|Python|RAG|REST APIs|Scikit-Learn|TensorFlow,27.8,75.8,46.8,5.9,2026,5,1,0,1,Tier 2 (80k-140k)
AIJOB1943,MLOps Engineer,Machine Learning,Director,14.5,Bachelor's,346400,306700,389900,San Francisco,United States,On-site,Enterprise (501-5000),Manufacturing,Airflow|Azure|Docker|GCP|Git|Llama|SQL|Spark,33.4,83.1,32.6,5.9,2026,9,1,0,1,Tier 4 (>200k)
AIJOB1944,AI Agent Developer,AI Engineering,Lead / Staff,9.9,High School / None,217400,185300,246900,Cambridge,United Kingdom,Hybrid,Mid-Market (51-500),E-commerce,Airflow|AutoGen|Azure|C++|FastAPI|GPT-4|Spark,27.9,88.6,27.5,8.1,2026,9,1,1,1,Tier 4 (>200k)
AIJOB1945,AI Product Manager,Product,Mid-Level,4.1,Master's,123400,109900,139300,Vancouver,Canada,Fully Remote,Startup (1-50),Finance & Banking,Airflow|CUDA|Docker|Llama|Spark|TensorFlow,24.7,89.6,32.9,8.5,2026,3,0,1,1,Tier 2 (80k-140k)
AIJOB1946,Generative AI Engineer,AI Engineering,Mid-Level,4.1,Bachelor's,119000,106600,130100,Toronto,Canada,Hybrid,Enterprise (501-5000),Technology & SaaS,CUDA|GCP|GPT-4|Llama|Python|RAG|REST APIs|Spark|Vector Databases,17.4,83.6,14.6,7.1,2025,11,0,1,1,Tier 2 (80k-140k)
AIJOB1947,Prompt Engineer,AI Engineering,Mid-Level,3.2,Master's,53300,47200,58500,Bengaluru,India,Fully Remote,Enterprise (501-5000),Telecommunications,AWS|BERT|Docker|FastAPI|GPT-4|Kubernetes|RAG|REST APIs|Spark|TensorFlow,15.5,88.2,39.2,9.2,2025,3,0,1,1,Tier 1 (<80k)
AIJOB1948,AI Product Manager,Product,Entry-Level,1.3,Bachelor's,61800,52800,66600,Manchester,United Kingdom,Fully Remote,Mid-Market (51-500),Education,Airflow|Azure|C++|GPT-4|Git|Llama|Scikit-Learn|TensorFlow,20.5,70.4,32.9,7.3,2026,9,0,1,1,Tier 1 (<80k)
AIJOB1949,AI Research Scientist,Research,Senior,6.6,Bachelor's,67900,58200,74100,Hyderabad,India,Fully Remote,Enterprise (501-5000),Manufacturing,Azure|GCP|Scikit-Learn|Spark|TensorFlow,32.3,78.6,30.5,6.9,2026,1,1,1,1,Tier 1 (<80k)
AIJOB1950,Machine Learning Engineer,Machine Learning,Senior,8,Bachelor's,120800,105300,129900,Toronto,Canada,On-site,Enterprise (501-5000),Automotive,AWS|AutoGen|Git|Python|REST APIs|TensorFlow,12.1,86,42.3,6.7,2026,1,1,0,0,Tier 2 (80k-140k)
AIJOB1951,Computer Vision Engineer,Computer Vision,Mid-Level,3.1,Master's,78100,69900,89900,Toronto,Canada,Fully Remote,Startup (1-50),Automotive,Git|Kubernetes|Llama|PyTorch|REST APIs|TensorFlow,31,77.1,25.1,8.3,2026,3,0,1,0,Tier 1 (<80k)
AIJOB1952,LLM Application Developer,AI Engineering,Mid-Level,2.9,Bachelor's,34000,30600,39800,Hyderabad,India,On-site,Startup (1-50),Finance & Banking,Azure|BERT|C++|FastAPI|Llama|PyTorch|RAG|REST APIs|SQL|Scikit-Learn,27.2,75.7,12.2,8,2026,9,0,0,1,Tier 1 (<80k)
AIJOB1953,Generative AI Engineer,AI Engineering,Mid-Level,4.6,Master's,88100,76200,104500,Shanghai,China,Fully Remote,Enterprise (501-5000),Finance & Banking,AWS|C++|LangChain|PyTorch|Python|TensorFlow,11.3,73,31,8.3,2026,7,0,1,1,Tier 2 (80k-140k)
AIJOB1954,AI Solutions Architect,Architecture,Senior,5.9,Bachelor's,167600,144000,192700,Montreal,Canada,On-site,Startup (1-50),Education,AutoGen|CUDA|GCP|Git|Kubernetes|LangChain|Llama|PyTorch|Spark|Vector Databases,16.8,77.5,19.3,7.8,2026,2,1,0,1,Tier 3 (140k-200k)
AIJOB1955,Autonomous Driving Engineer,Automotive AI,Entry-Level,1.8,PhD,56100,48400,60500,Munich,Germany,Fully Remote,Big Tech (FAANG+),E-commerce,Airflow|AutoGen|C++|FastAPI|LangChain|Llama|RAG|Scikit-Learn|Spark|Vector Databases,12.6,99,39.3,8.8,2026,4,0,1,0,Tier 1 (<80k)
