Employee_ID,Age,Salary,Department,Experience_Years,Join_Date
493,35.0,13106200.816984534,HR,11.3,2017-06-30
494,26.0,25413301.610548988,Finance,14.5,2017-03-28
495,50.0,17154312.095075186,Finance,8.4,2020-02-29
496,,8621586.700021341,Enginering,7.6,2018-12-03
497,24.0,14357268.533740215,Engineering,2.0,2018-06-04
498,33.0,11741624.38921792,Engineering,10.5,2017-07-21
499,26.0,4028087.650899878,Sales,10.3,2017-07-02
500,21.0,22997354.700568948,HR,9.4,2015-04-07
501,44.0,18515712.71110002,Sales,14.8,2022-05-27
502,54.0,17666036.589496564,HR,16.7,2017-03-02
503,21.0,15827018.301498521,Finance,15.0,2019-06-21
504,40.0,8089912.156537812,Sales,2.9,2018-09-06
505,28.0,12581914.302222816,Sales,12.4,2018-02-15
506,30.0,19208903.873920064,Sales,1.6,2015-10-12
507,29.0,9743899.851087486,Marketing,13.9,2018-02-17
508,26.0,2341153.4187459312,HR,7.6,2018-12-09
509,35.0,13864469.96109537,HR,2.6,
510,26.0,14291212.229862306,Sales,17.2,2020-09-17
511,-5.0,15677817.082073545,Marketing,12.3,2019-06-26
512,34.0,,Sales,7.1,2022-08-15
513,32.0,18188029.061156042,HR,0.6,2021-01-05
514,25.0,16293849.026219608,Finance,10.7,2018-09-18
515,29.0,20977656.940433547,Marketing,18.5,2015-04-24
516,42.0,7405151.095933426,Marketing,11.9,2016-04-17
517,40.0,17522909.07238695,Sales,19.4,2017-12-05
518,25.0,18132691.81668471,,2.7,2017-01-01
519,,8802188.569598801,HR,11.4,2021-07-06
520,42.0,7485646.956588053,Engineering,16.0,2017-12-23
521,18.0,11270289.367621994,HR,10.5,2015-06-06
522,40.0,11692292.78742354,HR,1.8,2016-03-20
523,28.0,18767097.317512155,Finance,11.7,
524,40.0,11927306.081544526,Marketing,12.2,2019-11-15
525,27.0,10718257.40859398,HR,14.6,2018-11-16
526,16.0,11941831.316527205,Marketing,15.2,2023-03-04
527,18.0,20593161.67077106,Finance,15.4,2018-07-08
528,35.0,15065216.871884761,Finance,13.3,2019-11-23
529,,14103744.87321544,Sales,4.3,2021-10-19
530,25.0,14449972.506494742,Engineering,8.1,2020-09-25
531,41.0,21460301.671632614,Finance,15.5,2016-04-18
532,18.0,11254141.36698379,Finance,19.1,2019-04-27
533,34.0,21577541.45470052,12345,1.6,2021-06-19
534,22.0,16052481.494607517,Finance,10.7,2017-02-17
535,,14197903.090123262,HR,6.3,2017-11-09
536,35.0,27504502.48967141,Sales,4.5,2015-07-01
537,26.0,9721802.551007017,Sales,10.1,2022-12-13
538,31.0,13231571.20216497,HR,12.1,2019-11-22
539,45.0,8837843.80418,Finance,0.2,2015-01-07
540,29.0,19762309.852680847,Engineering,15.6,2020-10-30
541,43.0,23445944.668258395,Finance,16.4,2021-01-14
542,23.0,23349613.907023195,Sales,19.3,2022-09-14
543,40.0,21119743.765730023,12345,3.6,2023-01-25
544,,14011897.661020173,Marketing,11.9,2022-07-09
545,10.0,13173795.112550767,Marketing,8.5,2017-03-18
546,27.0,,Finance,6.7,
547,40.0,25179367.675908964,Finance,11.3,Unknown
548,32.0,17344890.39074234,Engineering,15.6,2015-10-14
549,38.0,12540215.475652585,Engineering,0.5,2022-06-13
550,28.0,21640284.444934838,Finance,19.4,2018-09-14
551,-5.0,10136177.416199997,Sales,16.2,2021-12-27
552,999.0,17033110.17111337,Marketing,15.0,2018-07-09
553,46.0,14136854.328545827,Engineering,15.2,2022-06-10
554,37.0,18193385.699401505,Sales,7.8,2016-05-25
555,38.0,14682132.304069392,Finance,15.0,2023-01-27
556,30.0,7745360.544443879,HR,7.7,2018-05-15
557,,15377881.863350188,Engineering,18.0,2020-09-08
558,30.0,20244320.709376812,HR,3.5,2018-06-20
559,38.0,,Sales,5.8,2022-06-24
560,30.0,18875575.60794543,Marketing,50.0,2019-07-31
561,37.0,9772352.571629735,Sales,6.4,2018-08-29
562,55.0,14868696.03365074,Enginering,8.5,31/02/2020
563,43.0,11877447.724557113,Sales,9.8,2022-10-26
564,31.0,18734904.200523548,Engineering,17.1,2018-04-26
565,47.0,15157457.811309978,Engineering,-2.5,2021-03-20
566,30.0,18450368.381683063,HR,7.2,
567,14.0,20438552.130789332,Sales,5.0,2017-02-24
568,24.0,18458092.875606943,Sales,8.2,2019-09-19
569,16.0,16365592.17146822,HR,10.3,2022-06-16
570,31.0,10008938.707442973,Finance,14.9,2019-04-02
571,35.0,,,2.4,2022-08-06
572,51.0,12334547.989920834,Sales,4.4,2016-12-13
573,38.0,13279680.216478867,Sales,7.6,2021-11-26
574,32.0,13127329.246248746,Finance,7.2,2021-05-20
575,43.0,10100372.126088778,Engineering,7.8,2018-05-17
576,12.0,5213307.054330051,HR,15.9,2019-07-22
577,37.0,11659284.758361166,Finance,6.5,2021-02-22
578,42.0,15966897.259620795,Marketing,10.0,2015-01-02
579,20.0,8259114.772862549,Marketing,12.5,2018-05-29
580,46.0,15078411.182358121,Finance,4.6,2018-03-21
581,38.0,24501342.12155482,Finance,14.4,2017-05-10
582,30.0,20115282.776261196,Engineering,10.9,2019-10-27
583,41.0,23217707.545602646,Marketing,8.9,2021-07-03
584,57.0,16955639.38466363,HR,-2.5,2021-10-20
585,36.0,20837549.11493223,Sales,4.9,
586,37.0,11380176.347661063,Sales,17.7,2018-08-12
587,-5.0,11778298.664890079,Engineering,11.2,2020-03-19
588,26.0,1304298.9693126362,Engineering,12.2,2019-12-15
589,43.0,20930727.370211497,Marketing,17.5,2019-12-17
590,26.0,22701619.899099432,HR,-2.5,2022-07-30
591,35.0,12234113.77326365,HR,12.0,2017-05-25
592,30.0,13730241.468013825,Finance,15.1,2020-09-24
593,39.0,11230689.431545192,Engineering,8.7,2020-04-22
594,38.0,16913267.75738746,N/A,10.9,
595,,20624662.726516202,Sales,1.2,2022-05-22
596,29.0,6286140.130594796,Marketing,1.8,2015-12-14
597,32.0,17047192.653211262,Sales,16.6,
598,25.0,13616641.141404273,Enginering,1.2,2020-10-12
599,30.0,15566971.959833447,HR,3.4,2022-06-12
600,38.0,17294970.008371454,Engineering,15.9,2022-02-05
601,42.0,14058987.806135895,Marketing,0.0,2021-12-11
602,25.0,14482065.732971096,Sales,5.6,2018-10-04
603,43.0,13930624.162226805,Engineering,11.7,2016-01-18
604,48.0,19851581.00894141,Finance,11.9,2017-08-20
605,39.0,17093799.800637484,Finance,15.5,2022-07-18
606,53.0,16102917.688686803,Sales,10.1,2018-06-25
607,27.0,,Sales,10.2,2017-07-09
608,22.0,13107101.283934228,Sales,14.5,2017-03-26
609,17.0,19493345.801695872,HR,10.0,2016-08-26
610,49.0,15188482.865619615,Sales,12.2,2015-04-11
611,,18297657.34794569,Finance,18.0,2015-07-09
612,34.0,23832559.001638167,Sales,8.0,2017-09-29
613,-5.0,20193030.346044082,Marketing,7.7,2020-04-30
614,23.0,15465791.688498711,Finance,0.1,2021-11-08
615,59.0,12445054.149021365,Marketing,12.3,2015-10-26
616,36.0,2232252.019720508,Finance,0.6,2020-02-09
617,,14158075.387635738,Engineering,10.1,2019-08-25
618,42.0,13369937.520915754,Finance,16.1,2022-01-23
619,,16951830.97197688,Finance,11.0,2021-06-15
620,37.0,14230473.865126561,Marketing,5.4,2017-03-07
621,27.0,13398074.702816028,Marketing,15.7,2023-01-21
622,39.0,6103005.3474638965,Finance,5.4,2022-10-23
623,53.0,10300160.854249667,Finance,14.7,2019-04-22
624,48.0,17383255.204002786,HR,12.2,2020-07-17
625,50.0,23579538.15566347,Engineering,3.4,2019-06-25
626,29.0,14512373.081271883,Engineering,18.1,2017-09-26
627,25.0,16639055.367870616,Sales,4.0,2016-08-27
628,33.0,19762390.78476403,Finance,19.8,2022-05-11
629,35.0,10945530.31899875,Finance,0.1,2022-09-17
630,45.0,16834070.21642721,Finance,5.3,2015-01-23
631,18.0,11297549.468339209,Finance,4.0,2016-03-12
632,50.0,19324122.192455057,Engineering,0.3,
633,33.0,15757015.239758663,Marketing,14.6,2017-06-15
634,30.0,16492259.0699072,HR,13.9,2016-12-21
635,24.0,11087007.012907054,Marketing,15.8,2022-10-21
636,18.0,18535161.798053924,Marketing,5.1,2020-10-22
637,43.0,25423564.606155083,Engineering,8.9,2020-03-17
638,35.0,9960441.52285897,,13.2,2015-07-25
639,22.0,13301204.961762382,Finance,8.8,2021-04-02
640,22.0,16158037.37084046,Engineering,13.9,2017-10-17
641,31.0,18932031.05997908,Engineering,12.7,2016-05-12
642,,12202268.573552655,HR,2.3,2020-02-13
643,32.0,834848.5492863003,Sales,15.6,2016-06-30
644,19.0,21795947.470820125,Engineering,14.4,2020-03-18
645,32.0,18802530.597920712,Marketing,13.1,2022-06-27
646,32.0,6285262.347566675,Marketing,3.1,2020-12-15
647,8.0,11962156.04110222,Finance,5.4,2021-04-08
648,,22840912.14763663,Engineering,7.9,2021-09-04
649,32.0,22238982.09228933,Finance,5.6,2018-07-23
650,41.0,19693200.113394722,,4.6,2019-12-18
651,53.0,,HR,16.1,2021-11-14
652,46.0,15414937.09406255,Engineering,12.8,2023-01-25
653,32.0,14345370.974369368,Sales,11.3,2020-08-29
654,999.0,,Marketing,4.5,2019-10-14
655,60.0,10620787.96752445,HR,18.4,2021-02-22
656,35.0,,Marketing,3.8,2020-01-01
657,-5.0,20051372.934180077,Finance,15.9,2016-10-13
658,34.0,14778192.722442191,HR,19.3,2020-04-28
659,36.0,21892336.77726904,Sales,14.5,2020-01-18
660,33.0,11642438.96509727,Marketing,19.9,2017-11-27
661,,14726108.198305875,Enginering,13.0,2017-10-09
662,29.0,10387935.075780233,Engineering,4.3,2022-02-24
663,,15036813.407117836,Engineering,50.0,Unknown
664,29.0,7607265.315006006,HR,6.5,2020-11-05
665,27.0,12561832.895225186,Sales,0.1,2020-06-07
666,999.0,7818730.675359411,Sales,13.6,2022-01-11
667,32.0,18469616.165956292,Sales,5.4,2017-09-06
668,-5.0,18582946.698798258,Marketing,16.3,2018-01-29
669,8.0,6348686.347578276,HR,7.2,2019-12-07
670,,,,9.6,2015-11-14
671,47.0,27487075.63209927,Marketing,19.3,2023-01-01
672,14.0,15230031.933681704,Sales,4.8,2018-03-16
673,31.0,11794428.698876776,Engineering,14.4,2017-08-18
674,31.0,,HR,15.1,2018-01-17
675,20.0,8405157.508487446,Finance,4.4,2020-99-99
676,27.0,15100532.334345492,Sales,10.0,2018-08-02
677,23.0,15898111.363159617,Sales,7.0,2021-01-21
678,,21725738.102262072,Sales,15.4,2015-11-27
679,44.0,16798694.875633944,Sales,12.4,
680,,,Engineering,9.5,2016-09-09
681,42.0,10244078.14806022,HR,15.6,2017-08-05
682,23.0,13290890.898769323,Marketing,4.7,2019-04-18
683,29.0,,Engineering,15.1,2022-10-13
684,,15239126.598923415,HR,17.3,Unknown
685,22.0,9999999999.0,Marketing,17.6,2022-12-03
686,42.0,7529811.033551247,Sales,15.7,2017-05-26
687,32.0,21275728.94187452,HR,8.2,2015-09-21
688,31.0,12511637.382854803,Sales,19.6,2019-08-27
689,42.0,,HR,7.6,2019-07-28
690,39.0,-1000000.0,Finance,50.0,2018-09-17
691,31.0,15341857.829838295,Sales,3.2,31/02/2020
692,46.0,6267666.372104833,Sales,19.6,2020-03-23
693,24.0,16658238.335628813,Sales,14.1,2019-08-31
694,41.0,9764212.156548677,Engineering,15.1,
695,40.0,23555144.045953937,Marketing,1.3,2017-04-27
696,31.0,17619802.560383674,Sales,15.3,2019-09-17
697,38.0,13000500.049453417,Sales,15.5,2019-05-15
698,,11274161.148413248,Engineering,13.4,2021-07-20
699,44.0,14475161.462181881,Engineering,5.8,2022-10-19
700,33.0,,Finance,9.8,2015-03-22
701,29.0,14872529.357074002,HR,2.2,2021-06-16
702,45.0,13914205.964315716,Sales,9.4,31/02/2020
703,27.0,15291851.454089478,HR,4.9,2020-05-07
704,20.0,11980705.343815226,Engineering,7.0,2015-01-25
705,19.0,13283970.36578481,,3.3,
706,41.0,-1000000.0,Finance,4.6,2018-05-08
707,22.0,19868631.15426184,Marketing,1.5,2019-05-17
708,52.0,16493988.90160881,Engineering,18.4,31/02/2020
709,,11132720.77983285,Sales,10.6,
710,51.0,24493674.906776194,N/A,7.9,2021-02-14
711,,15435082.401961932,Marketing,10.7,2021-10-06
712,34.0,9819282.140124016,Finance,12.6,2017-06-22
713,29.0,19283687.107352294,Engineering,18.4,2020-06-22
714,,16990241.082546312,Marketing,-2.5,2017-06-17
715,34.0,16972899.927421097,HR,5.9,2018-01-22
716,46.0,,Marketing,19.5,2019-11-21
717,36.0,17252478.618890174,Sales,7.4,2020-06-12
718,36.0,13691208.548894528,HR,0.5,31/02/2020
719,,17779707.25822921,HR,3.0,2019-05-12
720,,5475277.729946805,Sales,0.5,2018-10-08
721,38.0,12830632.685104053,HR,19.8,2022-07-02
722,17.0,23610775.489040975,Engineering,5.6,31/02/2020
723,21.0,11164662.722998498,Marketing,18.5,2019-07-15
724,42.0,11980808.512534067,Marketing,19.9,2023-02-14
725,36.0,12760193.307750124,Sales,12.0,2016-11-07
726,33.0,8925969.320556784,Engineering,0.7,
727,35.0,,HR,1.6,2016-06-06
728,38.0,13847068.007381937,Marketing,9.6,2021-12-23
729,29.0,15679297.120408284,Marketing,8.1,2020-12-27
730,27.0,,Marketing,12.1,2015-04-21
731,36.0,14275607.190260567,Marketing,8.8,2019-06-02
732,25.0,15215204.354251938,Finance,18.7,2021-08-21
733,39.0,20114207.35775382,Sales,10.7,2021-04-30
734,17.0,14047769.070353916,HR,13.9,2022-06-08
735,45.0,12129587.114563651,HR,17.9,2015-04-22
736,39.0,13594372.575559568,Sales,2.9,2015-12-10
737,37.0,17896733.79878388,Engineering,4.6,2022-03-17
738,44.0,22060134.392716248,Sales,2.1,2019-10-22
739,51.0,11859281.30415411,Marketing,2.8,31/02/2020
740,45.0,,Marketing,10.3,2020-03-06
741,,16691787.209679797,Sales,6.4,2017-01-14
742,22.0,10037109.966355886,Sales,8.5,2015-07-25
743,28.0,15102085.83606459,HR,19.6,2017-12-01
744,35.0,7671630.713289524,HR,3.1,2019-04-02
745,40.0,6154748.481303006,Finance,10.8,31/02/2020
746,27.0,16833732.039461285,Finance,2.0,31/02/2020
747,36.0,13080626.293346087,Marketing,6.4,2020-02-06
748,27.0,,Finance,10.6,2018-08-31
749,28.0,14910525.114958249,Finance,-2.5,2018-10-14
750,20.0,10117999.756681014,Engineering,7.8,2019-04-02
751,25.0,14773728.490178317,Sales,1.3,2018-02-13
752,21.0,8834493.474925723,HR,7.8,
753,25.0,21954861.790007003,Finance,2.9,2017-10-30
754,-5.0,8220148.275700181,HR,4.6,2015-12-02
755,25.0,14021073.645157093,Finance,12.4,2020-04-10
756,61.0,9788642.05976376,Finance,1.3,2015-03-21
757,39.0,17852105.866803978,Marketing,9.3,Unknown
758,-5.0,13342843.143592486,Engineering,12.2,2015-08-02
759,26.0,12406666.40189395,Sales,8.4,2018-12-04
760,42.0,19266007.725257773,Sales,0.4,2017-07-07
761,29.0,15147152.95838776,Marketing,19.7,2022-04-16
762,36.0,17583222.229679838,Marketing,7.3,2015-10-09
763,60.0,10093370.317412676,Sales,15.6,2022-04-23
764,34.0,7975915.280362465,Sales,6.5,2015-06-14
765,46.0,15536039.810200669,Engineering,9.5,2015-05-08
766,27.0,13405768.222526344,Finance,7.8,2017-10-09
767,34.0,18132173.362269722,Engineering,6.9,2017-03-27
768,52.0,14600457.736687252,Sales,0.4,2015-03-25
769,28.0,16025376.69617315,Finance,7.2,2021-12-19
770,53.0,6883087.350293783,Sales,17.8,2016-09-16
771,42.0,24442184.698071282,Engineering,13.8,2017-09-04
772,,14178790.07483984,Engineering,2.9,2016-06-01
773,41.0,18487934.851695996,Engineering,11.8,2020-04-23
774,44.0,10819541.648901869,Finance,17.8,2022-07-05
775,,16540049.511086704,HR,14.0,2016-04-13
776,19.0,8485776.182376273,HR,3.0,2021-04-29
777,-5.0,17260339.191298354,Sales,17.4,2017-06-11
778,32.0,13220129.578070836,Finance,6.0,2020-03-19
779,34.0,15145952.519677836,Marketing,9.1,
780,41.0,18489870.150650486,HR,10.5,2017-11-15
781,36.0,8837298.4438986,Finance,17.0,
782,21.0,,Finance,18.6,2016-11-18
783,38.0,17286621.405433826,HR,18.6,2021-10-17
784,41.0,25491107.372733735,Finance,0.2,2021-10-23
785,40.0,14309588.32669259,Finance,18.4,2023-01-21
786,45.0,17955680.589619663,HR,1.1,2016-04-14
787,43.0,,Engineering,5.3,2016-11-01
788,39.0,24711227.973781496,Sales,10.3,31/02/2020
789,34.0,6263891.665173722,12345,9.6,31/02/2020
790,18.0,15473105.22334679,Sales,12.1,2021-06-28
791,-5.0,6872279.832189695,Engineering,9.6,2015-04-16
792,37.0,2467142.1473164167,Engineering,18.7,2018-07-01
793,37.0,16487310.265589083,Finance,4.8,2021-06-16
794,22.0,15697488.980737295,Sales,5.5,2022-08-06
795,,13575815.311288994,,18.4,2019-03-18
796,45.0,14469029.549801234,Sales,1.5,
797,34.0,,Engineering,12.2,2023-01-07
798,41.0,13709124.309842829,Marketing,13.6,2017-03-23
799,35.0,,Engineering,10.1,2015-11-08
800,35.0,11753175.901930595,Sales,13.9,2021-08-22
801,44.0,16476162.875203015,Finance,3.5,2022-09-29
802,29.0,13808831.624721913,Sales,17.1,2022-01-13
803,35.0,12947407.58635135,HR,2.8,2017-09-21
804,,24094492.661001623,Sales,50.0,
805,30.0,20885924.815921694,Marketing,1.5,2022-10-26
806,31.0,15683733.236996153,Marketing,10.9,2018-05-20
807,37.0,3478940.3202801663,Marketing,13.4,2022-09-03
808,,13194953.88373715,Engineering,18.8,2021-09-25
809,47.0,28515137.82202542,Marketing,14.8,2016-05-10
810,26.0,13846691.66680146,Sales,10.8,2021-05-07
811,33.0,20516087.86026829,Finance,18.7,2015-06-18
812,30.0,22209712.009763002,Marketing,9.6,2018-11-23
813,49.0,16094819.579279875,Sales,11.2,2020-12-22
814,36.0,10790891.840659238,Engineering,11.9,2019-10-21
815,45.0,2823438.3410855588,Engineering,8.2,2022-06-02
816,20.0,18420816.043044772,Finance,16.8,2019-02-26
817,37.0,10926219.98588226,Finance,3.7,2015-10-10
818,43.0,15880752.25943846,Sales,11.1,2020-09-03
819,35.0,8750898.30205318,Finance,14.4,2022-04-06
820,45.0,13673812.297648989,Finance,18.1,2018-10-29
821,29.0,15168595.274505267,Enginering,17.7,2015-02-21
822,49.0,16342967.905221488,Sales,10.2,2019-09-17
823,57.0,9425889.063237928,Finance,12.9,2020-06-30
824,31.0,20984554.74380676,Sales,7.9,2016-03-08
825,30.0,12015526.076340143,Marketing,9.4,2019-11-11
826,49.0,6627652.697733774,Engineering,18.1,2019-01-23
827,50.0,14454882.900182681,Engineering,18.6,2022-02-16
828,29.0,15171876.5451323,Engineering,17.9,2020-02-27
829,,15802947.1658588,HR,2.8,2022-12-07
830,32.0,21810662.018425398,Sales,17.0,2016-09-18
831,21.0,-1000000.0,Marketing,19.0,2019-11-19
832,,14401901.878156144,12345,7.2,
833,24.0,9484078.093834532,Marketing,10.4,2020-11-07
834,27.0,19102767.514439486,,15.6,2022-04-18
835,34.0,15921545.320390517,Engineering,11.2,2018-01-11
836,37.0,12899861.363529187,HR,19.9,2021-11-27
837,50.0,5476626.532672681,Sales,9.1,2021-01-13
838,25.0,22222060.97527544,Sales,-2.5,2020-06-03
839,44.0,8861600.177719714,Finance,15.9,2020-03-19
840,32.0,12043609.953151472,Marketing,9.9,2020-99-99
841,34.0,16791722.555380017,Marketing,17.1,2023-03-14
842,41.0,9017210.356916567,Finance,10.9,2021-08-23
843,23.0,7532451.108734283,HR,-2.5,2018-01-04
844,38.0,4380262.086496675,Engineering,2.2,2018-08-13
845,36.0,18604984.764528178,Engineering,7.9,2017-10-02
846,39.0,12274068.77636839,HR,14.7,2015-12-21
847,37.0,29636350.462366648,12345,18.4,2018-02-16
848,59.0,10028224.671845634,Sales,5.0,2020-01-21
849,,10392744.882855393,Marketing,7.1,2017-09-25
850,29.0,12173035.148572993,Sales,3.1,2020-03-18
851,28.0,16215673.275692446,Enginering,13.8,
852,29.0,12648983.306073444,Sales,19.2,2021-11-04
853,28.0,18061661.070012562,Finance,12.8,2022-06-29
854,46.0,10107058.05005673,Finance,12.3,2019-04-02
855,49.0,8092041.407682095,HR,11.1,2018-10-09
856,29.0,6008926.302954463,Sales,1.8,2015-04-28
857,26.0,3882129.160314016,Sales,14.6,2020-07-17
858,39.0,12409654.902624715,HR,12.0,2018-08-24
859,29.0,13495098.43803389,HR,-2.5,31/02/2020
860,41.0,11842814.862584084,Finance,18.0,
861,37.0,21217028.98593581,Finance,15.7,2017-05-18
862,19.0,21140151.048040673,Sales,15.6,2018-12-24
863,50.0,13325985.062777491,Finance,18.5,2017-11-24
864,52.0,6030394.434040185,Finance,19.8,2018-10-26
865,28.0,12166474.459724735,Sales,11.6,2018-02-19
866,31.0,12000893.030414693,HR,2.2,2021-09-07
867,37.0,11714325.18860971,Sales,9.2,2022-11-12
868,38.0,11511405.480508775,Engineering,15.8,Unknown
869,41.0,,Sales,0.6,
870,55.0,13067291.920511201,Engineering,1.1,2015-02-11
871,33.0,,Sales,-2.5,2020-10-17
872,27.0,16041612.543127961,Engineering,14.6,2017-02-21
873,21.0,16801843.579524305,Engineering,10.0,2015-12-17
874,27.0,10446774.564087551,Sales,7.4,2017-09-15
875,34.0,21355326.63003517,Finance,2.1,2023-01-28
876,52.0,10099688.49079693,Marketing,14.6,
877,29.0,6910996.930923315,Finance,6.4,2020-06-24
878,37.0,16903890.35682526,Engineering,5.3,2021-03-24
879,34.0,10912959.327928301,Sales,13.0,2017-09-11
880,46.0,16606457.35378694,Sales,11.2,
881,60.0,2981656.9944973476,Sales,7.2,2020-05-04
882,29.0,21962279.70741534,Sales,12.8,2022-03-30
883,30.0,18361467.04020201,Marketing,5.4,2022-12-25
884,45.0,7497617.254184992,HR,15.9,2020-07-03
885,41.0,7606114.380768572,,4.6,2020-01-10
886,53.0,23361329.520487636,Marketing,3.2,2015-03-12
887,40.0,11313100.482510207,Finance,15.6,2016-01-17
888,31.0,10829075.75633688,HR,14.2,2018-04-20
889,-5.0,3669739.5292535853,HR,3.7,2017-06-26
890,46.0,13246108.97199223,Sales,2.3,2019-07-15
891,43.0,13861401.925821235,Marketing,16.8,2022-10-04
892,40.0,18577465.483847424,Finance,15.5,2017-09-23
893,45.0,8004607.859077622,Sales,6.5,2018-06-08
894,46.0,7398566.038796952,Sales,13.2,2022-06-12
895,48.0,17254813.173882384,Engineering,2.5,2021-07-10
896,41.0,20033650.356135324,HR,10.1,2019-02-20
897,33.0,7144238.244410585,Finance,0.4,2020-04-22
898,36.0,20407570.431498706,HR,7.8,2021-03-17
899,47.0,15187709.207434107,,1.5,2020-12-14
900,26.0,20459026.69537323,Engineering,9.5,2018-11-09
901,38.0,14648898.192411916,Sales,-2.5,31/02/2020
902,31.0,2388610.4125602487,Engineering,8.9,2021-03-04
903,35.0,14240163.088419806,Sales,0.9,2018-09-16
904,47.0,20300719.09335635,Engineering,7.2,2018-12-12
905,36.0,10531269.904581428,,15.1,2022-11-18
906,35.0,13060175.155462738,HR,7.4,2020-02-02
907,21.0,14119332.482245108,HR,14.3,2018-01-14
908,42.0,502430.6006575916,HR,7.4,2018-06-09
909,41.0,23356737.877187382,HR,8.5,2017-10-26
910,56.0,10493121.600514129,Engineering,11.3,2017-08-02
911,31.0,17528677.162363995,Sales,19.0,2016-05-09
912,37.0,14566494.319258956,HR,2.2,2023-02-02
913,37.0,21288095.2817968,Engineering,0.7,2017-02-27
914,50.0,17030280.612140406,12345,12.2,2018-07-16
915,34.0,13825378.642395128,Engineering,19.0,2016-05-04
916,,10532424.537403598,HR,19.8,2021-01-03
917,41.0,18989253.506910693,Marketing,9.7,2022-09-27
918,36.0,9999999999.0,Engineering,9.4,2017-01-28
919,30.0,18229452.10137946,HR,12.9,2017-02-23
920,36.0,9504776.242225636,Finance,11.1,2017-06-05
921,45.0,21261418.309783198,Sales,12.7,2020-06-06
922,24.0,,HR,17.5,2018-02-06
923,36.0,18220618.839250542,Finance,14.9,2023-02-15
