job_id,job_title,job_category,years_of_experience,education_required,city,country,remote_work,company_size,industry,demand_score,benefits_score_10,required_skills,skill_count,salary_min_usd,salary_max_usd,annual_salary_usd,salary_tier,experience_level,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,ai_salary_premium_pct
10120,Data Analyst,Data Science,7.1,Associate's,San Francisco,USA,Fully Remote,Startup,Healthcare,72.2,9.7,React|Java|AutoGen|Azure|TensorFlow|Docker|BERT|FastAPI|Airflow,9,63100,94400,62200,Top,Lead,2026,10,1,0,0,35.86
10121,AI Agent Developer,AI Engineering,3,Bachelor's,New York,Japan,Hybrid,Startup,Healthcare,87.4,6.9,Azure|C++|AutoGen|BERT|Airflow,5,37500,107700,81200,Medium,Mid,2026,1,0,1,1,28.21
10122,AI Agent Developer,AI Engineering,9,PhD,Tokyo,UK,Hybrid,Enterprise,Education,57.4,1.6,BERT|Airflow|TensorFlow,3,61900,117600,83400,Low,Lead,2026,12,1,0,0,22.49
10123,Product Manager,Software Engineering,0.9,High School,Beijing,Vietnam,On-site,Big Tech (FAANG+),Tech,73.3,5.8,SQL|TensorFlow|React,3,66400,180900,47800,High,Lead,2026,1,1,1,1,33.26
10124,AI Agent Developer,Data Science,6.2,Associate's,San Francisco,UK,Hybrid,Mid-size,Finance,51.8,7.8,Python,1,,46400,90600,Medium,Junior,2026,9,0,1,0,29.21
10125,AI Agent Developer,AI Engineering,8.2,High School,London,USA,On-site,Big Tech (FAANG+),Education,83.5,3.5,Docker|C++|AutoGen|Airflow|BERT|PyTorch|AWS|FastAPI,8,85400,177300,73900,Top,Junior,2026,10,0,1,1,36.7
10126,Software Engineer,AI Engineering,6.5,Master's,Beijing,Singapore,Hybrid,Mid-size,Finance,52.9,1.5,Python|SQL,2,56700,91300,38700,High,Mid,2026,10,0,0,0,49.69
10127,Product Manager,Product Management,11.2,High School,San Francisco,USA,Hybrid,Mid-size,Tech,54.4,5.4,AutoGen|React|Python,3,62200,135900,33200,Low,Lead,2026,12,1,1,1,15.75
10128,Machine Learning Engineer,Product Management,12.4,PhD,Tokyo,Germany,Hybrid,Startup,E-commerce,92.2,8.5,Azure|AWS,2,71700,106100,80300,Low,Senior,2026,3,1,0,0,16.7
10129,Machine Learning Engineer,AI Engineering,11.6,PhD,Berlin,USA,Fully Remote,Startup,Education,72.1,3.3,Python|PyTorch|React|TensorFlow|Azure|FastAPI|CUDA,7,47300,100900,67000,Medium,Lead,2026,9,1,1,1,34.46
10130,AI Agent Developer,Software Engineering,0.6,High School,London,China,Fully Remote,Mid-size,Automotive,60,7.5,BERT|TensorFlow|Python|CUDA|PyTorch|React|Airflow|AWS,8,41700,107800,52900,Top,Junior,2026,10,1,1,1,42.23
10131,Machine Learning Engineer,IT Operations,2.9,Master's,Singapore,Germany,Fully Remote,Enterprise,Healthcare,79.6,4.7,SQL|Azure|BERT|PyTorch,4,56000,68300,59500,High,Junior,2026,11,0,0,1,9.5
10132,Machine Learning Engineer,IT Operations,8,PhD,Beijing,UK,On-site,Enterprise,Education,76,1.5,,0,105200,164200,72500,Medium,Lead,2026,10,1,0,1,42.73
10133,AI Agent Developer,AI Engineering,14,Associate's,Berlin,USA,On-site,Enterprise,Healthcare,70.5,3.7,AWS|AutoGen|Airflow|CUDA|Docker|Python|SQL|BERT|React,9,48000,122500,71900,Top,Lead,2026,12,1,0,1,44.82
10134,Machine Learning Engineer,AI Engineering,12.5,High School,San Francisco,Japan,Fully Remote,Enterprise,E-commerce,95.3,3.8,Java|TensorFlow|Docker|AWS|SQL,5,37200,115400,72000,High,Lead,2026,1,0,1,1,19.74
10135,Data Analyst,AI Engineering,12.6,Master's,Tokyo,China,Fully Remote,Startup,Healthcare,87.5,9.1,React|PyTorch|SQL|Python|TensorFlow,5,,87600,71300,Top,Senior,2026,7,0,1,0,13.33
10136,Data Scientist,Software Engineering,4.5,Associate's,Berlin,Germany,Hybrid,Big Tech (FAANG+),E-commerce,57.6,9.8,CUDA|AWS|FastAPI|Azure,4,8300,44600,124300,Top,Lead,2026,5,1,1,1,20.03
10137,Product Manager,Product Management,6.4,High School,London,China,Hybrid,Big Tech (FAANG+),Tech,78.5,2.9,TensorFlow|AutoGen|AWS|Airflow|PyTorch,5,47800,127200,62200,High,Mid,2026,12,1,0,1,9.33
10138,Data Scientist,AI Engineering,7.1,Master's,Tokyo,Germany,On-site,Mid-size,E-commerce,54.4,4.9,Java|TensorFlow|Python|BERT|Docker|AWS|SQL|PyTorch|C++|Azure,10,37300,129500,93200,Low,Mid,2026,12,1,1,1,2.96
10139,AI Agent Developer,AI Engineering,2.4,Associate's,Tokyo,Germany,On-site,Enterprise,Finance,62.2,9.8,FastAPI|Docker|TensorFlow|AWS|Python|Airflow|CUDA|C++|BERT,9,62600,123800,90200,Low,Junior,2026,4,0,0,0,39.86
10140,Software Engineer,Data Science,0.5,PhD,Tokyo,Germany,Hybrid,Startup,Education,95.5,4.7,Azure|SQL,2,52700,103700,60500,Top,Senior,2026,11,1,1,0,28.49
10141,Product Manager,Software Engineering,14.2,High School,San Francisco,Japan,On-site,Startup,E-commerce,73.1,4.1,Python|Airflow|React|SQL|BERT|PyTorch|TensorFlow|AutoGen|Azure|Java,10,28000,91100,32500,Top,Senior,2026,12,1,0,0,24.71
10142,AI Agent Developer,AI Engineering,3.6,High School,Ho Chi Minh City,UK,Fully Remote,Startup,Education,94.6,2,AutoGen|Python|CUDA|SQL|Docker,5,62900,149500,64500,Medium,Junior,2026,5,0,0,1,10.7
10143,Software Engineer,Data Science,3.6,PhD,Tokyo,Germany,Hybrid,Mid-size,Tech,58.3,7.8,C++|CUDA|PyTorch|React|SQL|AWS|AutoGen|Java,8,33600,118900,33600,Low,Mid,2026,1,0,1,0,27.62
10144,Data Scientist,IT Operations,1.3,Bachelor's,Ho Chi Minh City,Germany,Hybrid,Startup,E-commerce,60.3,5,BERT|SQL|CUDA|FastAPI|Airflow|Docker|AWS|C++,8,,111300,29700,Low,Mid,2026,10,0,0,0,20.08
10145,AI Agent Developer,AI Engineering,13.9,Associate's,Berlin,China,On-site,Mid-size,Tech,67.6,6.7,React|CUDA,2,41500,41400,62300,Top,Senior,2026,7,1,1,1,25.31
10146,Product Manager,AI Engineering,8.7,PhD,Singapore,Germany,Hybrid,Mid-size,Finance,68.3,5.6,SQL,1,66300,26700,77000,Medium,Lead,2026,11,0,0,1,4.54
10147,Product Manager,Data Science,10,High School,Ho Chi Minh City,UK,Hybrid,Mid-size,Automotive,87.3,2.6,CUDA|Airflow|Azure|FastAPI|C++|Python|Docker|Java,8,40800,193000,69600,Medium,Lead,2026,12,0,0,1,46.14
10148,DevOps Engineer,Software Engineering,13.7,Associate's,Berlin,Singapore,Fully Remote,Mid-size,Tech,80,2.6,BERT|FastAPI|AutoGen|PyTorch,4,-11800,133100,34200,Medium,Senior,2026,2,0,1,0,38.21
10149,Data Analyst,AI Engineering,5.2,Associate's,Ho Chi Minh City,Japan,Hybrid,Startup,Automotive,77.7,9.5,AWS|Airflow|SQL|Python|Azure|AutoGen|BERT|TensorFlow,8,27700,151900,44600,High,Senior,2026,12,1,1,0,37.06
10150,Machine Learning Engineer,IT Operations,9.3,Bachelor's,Berlin,Japan,Hybrid,Startup,Tech,80.1,9,Azure|TensorFlow,2,51300,35200,78800,High,Senior,2026,9,0,0,0,29.09
10151,Software Engineer,AI Engineering,0.6,High School,Berlin,China,Hybrid,Big Tech (FAANG+),E-commerce,86.6,6.5,AWS|SQL|AutoGen|Docker|BERT|FastAPI|TensorFlow|CUDA,8,36800,139700,90500,High,Senior,2026,5,0,1,0,11.38
10152,DevOps Engineer,IT Operations,2.8,Master's,San Francisco,Singapore,Hybrid,Startup,Automotive,94.6,1,Azure|Docker|FastAPI|AutoGen|CUDA|PyTorch|React|Java,8,73800,88600,54100,Medium,,2026,5,0,0,0,5.18
10153,Machine Learning Engineer,Product Management,12.5,Bachelor's,Singapore,Germany,Fully Remote,Enterprise,Tech,70.7,4.9,React|PyTorch|CUDA|C++|FastAPI,5,29600,104500,74300,Low,Senior,2026,3,1,1,0,18.07
10154,Machine Learning Engineer,Product Management,11.5,Bachelor's,Tokyo,China,Hybrid,Enterprise,Education,90.1,5.8,BERT,1,,121600,80200,High,Senior,2026,10,0,0,0,20.64
10155,AI Agent Developer,IT Operations,5.3,Master's,Singapore,Japan,Fully Remote,Mid-size,Tech,74.8,5,Python|SQL|Docker|AutoGen|React|FastAPI|TensorFlow|C++|Java|BERT,10,,107200,118200,Top,Senior,2026,2,0,1,0,38.05
10156,Machine Learning Engineer,Software Engineering,5.7,Master's,Singapore,UK,Fully Remote,Mid-size,Automotive,86.1,9.3,Docker|C++|Azure|Java|React|Python|CUDA,7,53500,,114500,Top,Lead,2026,8,1,0,0,7.41
10157,Data Analyst,AI Engineering,8,Bachelor's,Tokyo,China,Fully Remote,Mid-size,Education,93.7,1.4,Airflow|C++|Java|Docker|CUDA|SQL|AutoGen,7,58200,64700,89900,Top,Junior,2026,9,1,1,0,40.84
10158,Product Manager,AI Engineering,0,Associate's,Berlin,UK,On-site,Big Tech (FAANG+),Tech,51.6,6.9,AutoGen,1,47300,124500,23800,Low,Mid,2026,3,0,0,1,22.14
10159,DevOps Engineer,Product Management,3.6,PhD,Tokyo,Singapore,On-site,Mid-size,Automotive,77.3,3.8,C++|TensorFlow|AWS|Docker|React|FastAPI|Java|Airflow|PyTorch|SQL,10,55500,64400,112000,High,Junior,2026,12,1,0,0,40
10160,Machine Learning Engineer,IT Operations,3.1,PhD,Berlin,Singapore,Hybrid,Big Tech (FAANG+),Finance,99.5,6,AWS|Docker|React,3,40300,67000,86800,Low,Junior,2026,11,0,1,1,24.74
10161,AI Agent Developer,AI Engineering,3.8,Bachelor's,Tokyo,USA,Fully Remote,Mid-size,Healthcare,74.8,6.9,Python|Java|CUDA|SQL|AWS|C++,6,54500,104100,58800,High,Senior,2026,8,1,1,1,2.58
10162,Data Analyst,AI Engineering,12.1,Associate's,San Francisco,Germany,On-site,Enterprise,Finance,93.2,5,CUDA|C++|SQL|Java|Docker|FastAPI|Airflow|AWS|React,9,44200,,124300,Top,Senior,2026,6,1,0,0,30.4
10163,Data Scientist,Software Engineering,4.2,Master's,New York,UK,Hybrid,Mid-size,Automotive,59.3,2.3,Azure|Java|AWS|CUDA|React,5,44200,147000,67100,Top,Senior,2026,12,1,1,0,21.36
10164,Product Manager,Data Science,2.9,Bachelor's,Ho Chi Minh City,Germany,On-site,Startup,E-commerce,80.2,5.7,Docker|AutoGen,2,36700,147200,128800,Low,Junior,2026,11,0,1,0,22.97
10165,Product Manager,Product Management,7.6,High School,Singapore,Singapore,Fully Remote,Mid-size,E-commerce,93.5,9.4,Airflow,1,,,46800,High,Lead,2026,9,1,1,0,39.13
10166,DevOps Engineer,Product Management,13,Associate's,Berlin,UK,Hybrid,Startup,Healthcare,71.6,5.8,BERT,1,80200,90000,64300,Top,Senior,2026,10,0,1,0,11.13
10167,Product Manager,Data Science,3.6,High School,Beijing,Vietnam,Fully Remote,Startup,Automotive,74.3,2.1,AutoGen|Azure|FastAPI|CUDA|Python|PyTorch|SQL,7,45200,101400,23500,High,Senior,2026,4,1,0,1,1.28
10168,Machine Learning Engineer,AI Engineering,1.2,High School,Tokyo,Singapore,Fully Remote,Startup,Education,54.1,8.4,TensorFlow|CUDA|Python|SQL|Azure|Docker|AutoGen|Java|React|C++,10,68800,21300,63400,High,Mid,2026,3,0,0,1,14.31
10169,AI Agent Developer,Software Engineering,5.3,Bachelor's,Tokyo,Vietnam,On-site,Startup,Tech,52.1,3,SQL|Airflow|React|Docker|BERT,5,60500,41100,105100,Medium,Lead,2026,7,1,0,1,7.76
10170,Product Manager,Software Engineering,11.2,Associate's,London,Vietnam,Hybrid,Big Tech (FAANG+),Finance,73.4,4.3,AWS|Docker|C++,3,54900,128900,61100,High,Senior,2026,1,0,1,1,17.19
10171,Product Manager,Product Management,8.3,High School,Beijing,Singapore,Hybrid,Big Tech (FAANG+),Education,92.2,4.9,SQL|CUDA|Java|BERT|Docker,5,55700,115600,54100,Low,Lead,2026,3,0,1,1,10.4
10172,Data Scientist,Software Engineering,12.3,Associate's,Beijing,UK,Hybrid,Mid-size,Finance,96.6,4.1,CUDA|TensorFlow|Docker|AWS,4,50400,85500,106300,Top,Mid,2026,7,0,0,1,4.85
10173,Data Scientist,Data Science,14.4,PhD,San Francisco,Japan,On-site,Mid-size,Healthcare,82.9,4.6,C++|Python|BERT|Java|React|Airflow|CUDA|SQL|TensorFlow|Docker,10,38400,82500,w5lwmtmnrlixnpd,Low,Junior,2026,12,0,1,0,41.38
10174,Software Engineer,AI Engineering,11.9,High School,Singapore,Japan,Hybrid,Big Tech (FAANG+),Healthcare,91.3,8.2,PyTorch,1,84400,128400,78400,High,Mid,2026,7,0,0,1,10.47
10175,Data Analyst,Data Science,9.1,High School,New York,Germany,On-site,Mid-size,Healthcare,86.7,3,TensorFlow|BERT|React|Azure|Python|C++|Java|FastAPI,8,71200,24700,47600,Low,Lead,2026,9,1,0,0,18.19
10176,Machine Learning Engineer,IT Operations,7.4,Associate's,Ho Chi Minh City,Vietnam,Hybrid,Mid-size,Education,85.1,5.2,SQL|AWS|PyTorch,3,50900,175200,49700,Top,Senior,2026,10,0,0,1,0.09
10177,Product Manager,Product Management,0.6,PhD,New York,Germany,On-site,Big Tech (FAANG+),Education,88.5,1.2,React|Docker|Airflow|Python|C++,5,,136900,68800,High,Senior,2026,9,1,0,1,38.59
10178,Product Manager,Software Engineering,14.8,High School,Ho Chi Minh City,UK,Hybrid,Big Tech (FAANG+),Healthcare,75.3,5.6,PyTorch|BERT,2,61300,84000,26700,Low,Mid,2026,11,1,1,1,23.16
10179,AI Agent Developer,IT Operations,5.8,Bachelor's,Berlin,Germany,On-site,Mid-size,Education,72.9,2,AutoGen|Azure|PyTorch|FastAPI|C++|Java|Python,7,,115300,95000,High,Mid,2026,11,1,0,1,43.23
10180,Software Engineer,Software Engineering,2.3,Associate's,Singapore,Germany,Fully Remote,Big Tech (FAANG+),Healthcare,58,3.5,BERT|TensorFlow|Docker,3,34300,155200,90300,High,Lead,2026,7,1,1,0,2.64
10181,Data Analyst,AI Engineering,10,Associate's,New York,Vietnam,Fully Remote,Enterprise,Education,92.2,3.9,Java|TensorFlow|C++|AWS|Docker,5,12500,58100,85400,Low,Lead,2026,11,1,0,0,8.19
10182,Software Engineer,AI Engineering,4.3,High School,London,Singapore,Fully Remote,Startup,Healthcare,52.2,1.7,React|Azure|SQL,3,45800,151400,42100,High,Lead,2026,3,0,1,1,12.88
10183,DevOps Engineer,AI Engineering,8.8,PhD,Ho Chi Minh City,Japan,Hybrid,Startup,Tech,63.4,4.2,TensorFlow|React|FastAPI|C++|AWS|CUDA|Airflow,7,73800,99400,92600,Low,Senior,2026,3,1,1,0,44.41
10184,Data Analyst,Software Engineering,8.8,High School,New York,China,On-site,Enterprise,Tech,76,5.5,Docker|C++,2,44400,127300,53700,Top,Mid,2026,5,0,0,1,17.7
10185,Product Manager,IT Operations,6.7,Master's,Singapore,USA,Fully Remote,Enterprise,Finance,98.6,4.9,Python|CUDA|SQL|C++|AWS,5,93800,135100,106000,High,Lead,2026,9,0,1,1,9.34
10186,Product Manager,AI Engineering,12.5,High School,London,UK,Hybrid,Mid-size,Finance,89.3,3.5,Airflow|Python|FastAPI|C++|TensorFlow|Azure|AWS|Docker,8,41300,106700,67400,Low,Mid,2026,1,1,1,0,40.07
10187,Data Analyst,IT Operations,4,Master's,Singapore,UK,On-site,Mid-size,Healthcare,68.4,3.7,SQL|CUDA|AWS|AutoGen|Airflow,5,53600,143700,76900,Top,Senior,2026,1,0,1,1,15.12
10188,Product Manager,Software Engineering,6.7,Bachelor's,Beijing,UK,Fully Remote,Startup,Finance,85.7,6.7,Docker|AWS|TensorFlow|Azure|FastAPI,5,44400,83000,90800,Medium,Junior,2026,9,1,1,1,17.48
10189,Machine Learning Engineer,IT Operations,8.1,Associate's,Tokyo,USA,Fully Remote,Mid-size,Education,96.6,7.5,C++|SQL|Java|React|FastAPI|CUDA|AutoGen|Python,8,5200,99100,82500,High,Lead,2026,12,0,0,1,32.73
10190,Data Analyst,Software Engineering,10,Associate's,Berlin,China,Hybrid,Startup,Healthcare,76.9,6.2,Python|CUDA|BERT|Airflow|C++|Azure|Docker|FastAPI,8,,69200,-5100,Top,Junior,2026,7,0,0,0,19.19
10191,Software Engineer,Software Engineering,11.8,PhD,San Francisco,Japan,On-site,Mid-size,Tech,73.1,9.8,AWS|SQL|C++|FastAPI|TensorFlow|React,6,33200,,31800,High,Senior,2026,11,1,0,0,0.82
10192,Data Analyst,Product Management,5.9,High School,Singapore,Germany,Hybrid,Mid-size,E-commerce,77.6,9.5,,0,54700,107600,55400,High,Mid,2026,4,0,0,0,49.46
10193,Product Manager,Software Engineering,9.7,Bachelor's,Berlin,Japan,Fully Remote,Startup,Tech,65.6,1.9,TensorFlow|PyTorch,2,75500,134000,85200,Medium,Junior,2026,1,0,0,0,11.93
10194,Machine Learning Engineer,Software Engineering,2.3,Master's,Singapore,UK,Hybrid,Enterprise,Automotive,95.4,3.4,SQL|PyTorch|Python|Airflow,4,42900,48500,118000,Top,Mid,2026,6,0,1,1,12.22
10195,Machine Learning Engineer,Data Science,14,PhD,Beijing,Germany,Hybrid,Enterprise,Tech,89.9,8.8,,0,57400,115700,67300,High,Lead,2026,9,1,0,0,6.7
10196,DevOps Engineer,AI Engineering,5.7,Bachelor's,Singapore,Vietnam,Fully Remote,Mid-size,Automotive,85.3,1.3,React|Python|Azure,3,45700,146900,95300,Top,Lead,2026,6,1,1,1,7.9
10197,Software Engineer,Product Management,10.9,Bachelor's,Singapore,Japan,Fully Remote,Enterprise,Finance,79.5,6.3,,0,67900,152800,92000,Medium,Senior,2026,5,0,0,0,25.1
10198,Data Scientist,Product Management,0.3,Master's,New York,Vietnam,On-site,Mid-size,Tech,98.5,9.6,Python|Azure|TensorFlow|C++,4,95600,95400,41500,Top,Lead,2026,1,0,1,1,46.99
10199,Data Scientist,Product Management,3.1,Master's,Tokyo,Vietnam,On-site,Big Tech (FAANG+),E-commerce,64.9,7.1,Airflow|BERT|AutoGen|React|FastAPI|TensorFlow|Java|AWS|C++|PyTorch,10,,57900,k7az58u6jkyg3nk,Medium,Mid,2026,9,1,0,0,34.86
10200,Data Analyst,Data Science,7.3,Associate's,Beijing,Singapore,Fully Remote,Big Tech (FAANG+),Education,64.2,1.8,React|PyTorch|Azure|Python|C++|Airflow,6,37700,126800,60000,Top,Lead,2026,9,0,1,0,32.88
10201,DevOps Engineer,Software Engineering,13.2,High School,London,Japan,Fully Remote,Big Tech (FAANG+),Tech,62.1,7.7,AutoGen,1,77600,117800,52000,Medium,Junior,2026,1,1,0,0,18.07
10202,AI Agent Developer,AI Engineering,7.9,PhD,Tokyo,UK,On-site,Enterprise,Education,87.1,4.4,AWS|Java|PyTorch|Docker|TensorFlow|C++|FastAPI|React|Azure,9,56000,100000,117500,Top,Mid,2026,12,1,0,0,40.66
10203,Data Analyst,IT Operations,13.9,High School,Ho Chi Minh City,USA,Hybrid,Enterprise,Tech,89.9,9.3,Airflow|Java|React|SQL|FastAPI|BERT|Docker|PyTorch|TensorFlow|Azure,10,74600,88600,84600,Low,Lead,2026,4,0,0,0,23.67
10204,DevOps Engineer,Software Engineering,7.3,PhD,New York,UK,Fully Remote,Startup,Tech,79.9,3.6,SQL|AWS|Docker|Java|React|TensorFlow|Python,7,29500,,54100,Low,,2026,12,1,0,0,22.88
10205,Software Engineer,Data Science,7.4,Bachelor's,Tokyo,Vietnam,Fully Remote,Enterprise,Education,82.6,5.3,AWS|AutoGen|BERT,3,48200,,60100,High,Mid,2026,1,1,0,1,49.73
10206,Software Engineer,Software Engineering,1.8,Master's,Ho Chi Minh City,Vietnam,Hybrid,Mid-size,Education,67.4,7.7,FastAPI|Java|C++|CUDA|Python|PyTorch|BERT|Docker|SQL|TensorFlow,10,53600,83600,78200,Medium,Junior,2026,10,0,1,0,30.45
10207,Software Engineer,Software Engineering,12,Master's,Beijing,UK,On-site,Startup,Healthcare,52,3.3,TensorFlow|SQL,2,48900,91300,84300,High,Mid,2026,4,1,0,0,43.41
10208,Software Engineer,Data Science,3.7,Bachelor's,Singapore,USA,On-site,Enterprise,Tech,62.7,2.6,Java|TensorFlow|Azure|CUDA|Docker|React|PyTorch|C++|FastAPI,9,55800,44400,26100,Low,Junior,2026,7,0,0,1,26.23
10209,Software Engineer,Product Management,13.5,Bachelor's,Berlin,USA,Hybrid,Startup,Tech,79.2,1,Java|AWS|C++|CUDA|React|BERT|SQL,7,47800,112300,108300,High,Junior,2026,8,0,1,0,8.09
10210,DevOps Engineer,Product Management,13.7,PhD,Tokyo,Singapore,Fully Remote,Enterprise,E-commerce,90.6,5.4,AWS|PyTorch|TensorFlow|React|CUDA|Java|C++|AutoGen,8,42900,116600,80100,Top,Lead,2026,3,1,0,1,49.36
10211,DevOps Engineer,AI Engineering,14.1,Bachelor's,Tokyo,Germany,Hybrid,Mid-size,Education,88.9,9.4,FastAPI|PyTorch|C++|SQL|AWS|CUDA|React|Python|Docker|TensorFlow,10,,50800,51900,Medium,Senior,2026,3,1,1,0,32.78
10212,Machine Learning Engineer,AI Engineering,7.8,PhD,Ho Chi Minh City,China,Fully Remote,Big Tech (FAANG+),Education,59,3.5,,0,33600,95800,135400,Medium,Lead,2026,10,0,1,1,7.43
10213,Data Scientist,Product Management,10.2,High School,San Francisco,Vietnam,On-site,Big Tech (FAANG+),Automotive,52.6,1.4,C++|AWS|Python|FastAPI|Azure,5,56200,79100,85900,Top,Mid,2026,5,1,1,0,37
10214,Product Manager,IT Operations,11.7,Master's,Ho Chi Minh City,USA,Fully Remote,Mid-size,Automotive,92.5,6.6,Azure|TensorFlow|AWS|C++|FastAPI|Java|React|BERT,8,47100,145600,113700,Medium,Junior,2026,11,0,0,1,21.96
10215,Software Engineer,Software Engineering,2,Master's,Berlin,Japan,Fully Remote,Startup,Education,53.8,1.5,TensorFlow|FastAPI|React|Python|Java|PyTorch|Airflow,7,39200,49300,106100,Medium,Mid,2026,6,0,1,1,41.12
10216,AI Agent Developer,IT Operations,9,Master's,Ho Chi Minh City,Singapore,Fully Remote,Big Tech (FAANG+),E-commerce,69.7,5.6,Airflow|AutoGen|BERT|Java|React,5,20000,144800,125500,High,Lead,2026,3,0,0,1,13.85
10217,Product Manager,Software Engineering,0.5,High School,Ho Chi Minh City,Vietnam,Fully Remote,Enterprise,Finance,54.7,4.4,Airflow|AutoGen|TensorFlow|Python|SQL|CUDA,6,60800,150900,101500,Medium,Mid,2026,6,0,1,0,47.12
10218,DevOps Engineer,Product Management,7.5,High School,Tokyo,China,Fully Remote,Enterprise,Tech,78.2,5.3,,0,63500,2900,98600,Low,Lead,2026,10,1,1,1,14.86
10219,AI Agent Developer,AI Engineering,2.3,Associate's,Berlin,Japan,On-site,Startup,Finance,68.2,2.5,AWS,1,31200,125700,94100,Top,Lead,2026,12,0,0,1,49.86
10220,AI Agent Developer,AI Engineering,2.7,PhD,Berlin,Vietnam,Hybrid,Startup,E-commerce,60.1,1.8,CUDA|PyTorch|Docker|C++,4,52100,120300,111000,Medium,Senior,2026,7,1,1,1,35.01
10221,AI Agent Developer,IT Operations,5.5,PhD,Singapore,Singapore,On-site,Mid-size,Finance,79.8,7.7,Java|C++|React|Python|PyTorch,5,39100,,60900,Low,Lead,2026,6,0,0,0,48.56
10222,Machine Learning Engineer,AI Engineering,6.5,Associate's,Tokyo,Singapore,Fully Remote,Big Tech (FAANG+),Automotive,68.2,3.2,,0,64400,87100,85400,Top,Junior,2026,6,0,0,0,36.21
10223,DevOps Engineer,Product Management,9.3,Master's,Singapore,USA,Hybrid,Startup,Healthcare,58.3,8.2,,0,40100,82600,61300,High,Lead,2026,2,0,1,0,37.71
10224,AI Agent Developer,IT Operations,1.1,PhD,Beijing,Germany,Fully Remote,Big Tech (FAANG+),Finance,85,7.8,Airflow|SQL|AWS|BERT|Docker|CUDA|TensorFlow|FastAPI|Azure|AutoGen,10,40200,62100,98300,High,Lead,2026,11,0,1,0,6.07
10225,Software Engineer,Software Engineering,7.6,PhD,San Francisco,UK,On-site,Big Tech (FAANG+),Healthcare,91.8,2.8,AWS|C++|CUDA|PyTorch|BERT|Python|Docker|SQL|Airflow,9,52600,74500,67500,High,Junior,2026,4,1,1,1,0.75
10226,Data Analyst,AI Engineering,2.7,Master's,San Francisco,Singapore,On-site,Enterprise,Finance,63.7,9.2,Airflow|PyTorch|Azure|BERT|React|AutoGen|Java|FastAPI|Python|TensorFlow,10,41600,134000,69400,High,Lead,2026,1,0,0,0,4.32
10227,AI Agent Developer,Data Science,8.6,Bachelor's,Beijing,Japan,Fully Remote,Startup,E-commerce,59.3,2.5,,0,40200,103400,27300,Low,Mid,2026,10,0,0,0,21.86
10228,Machine Learning Engineer,AI Engineering,9.6,Bachelor's,San Francisco,UK,Fully Remote,Mid-size,Healthcare,53.8,8.2,AutoGen|CUDA|FastAPI,3,37700,76300,124800,Low,Senior,2026,5,1,0,0,20.1
10229,Product Manager,Software Engineering,8.4,Associate's,San Francisco,USA,Hybrid,Startup,Finance,76.4,4.8,FastAPI|TensorFlow|SQL|C++|AWS|CUDA|Airflow|Python|PyTorch,9,41200,54100,44000,Medium,Junior,2026,10,0,0,1,9.19
10230,DevOps Engineer,IT Operations,11.1,High School,Tokyo,USA,Hybrid,Big Tech (FAANG+),E-commerce,91.6,2.6,TensorFlow|C++,2,,133600,85700,Medium,,2026,3,1,1,0,2.17
10231,Machine Learning Engineer,Software Engineering,5,PhD,Ho Chi Minh City,Japan,Fully Remote,Enterprise,Education,62.5,9.4,CUDA|Java|SQL|PyTorch|BERT|AWS|TensorFlow|Airflow|AutoGen|Python,10,50300,167700,90300,High,Mid,2026,3,0,1,1,34.6
10232,AI Agent Developer,Data Science,11.5,PhD,New York,China,Hybrid,Startup,Automotive,73,9.7,Docker|TensorFlow|Java|C++|AWS|CUDA|SQL|Azure|PyTorch|BERT,10,46800,91200,110300,Top,Junior,2026,4,0,0,0,9.89
10233,DevOps Engineer,Product Management,6.5,Associate's,Beijing,Singapore,Fully Remote,Startup,Tech,58,5.6,CUDA|TensorFlow,2,59900,96300,62700,Top,Mid,2026,12,0,1,0,48.93
10234,Data Analyst,AI Engineering,7.3,Associate's,Beijing,Japan,Fully Remote,Startup,E-commerce,70.2,5.2,Azure|C++|React|AutoGen|AWS|FastAPI,6,26900,202100,41000,High,Junior,2026,9,0,0,1,5.17
